0.913937464247519,0.99270427899442,0.992308670148204,0.992307561434101,0.992307190729343,0.992307692307692,0.992307692307692,0.992307692307692,0.992307692307692,0.992307692307692
0.855390080191891,0.531308948329897,0.542683819922911,1.34106340469675,0.992307756887216,0.992307692307692,0.992307692307692,0.992307692307692,0.992307692307692,0.992307692307692
0.836666104578246,0.661819850858842,0.306719455143518,0.237438425080366,8.1055959870078,1.58290202766873,0.992307692307692,0.992307692307692,0.992307692307692,0.992307692307692
0.835451971728,0.674349304163987,0.393127624447097,0.327039334241124,0.54128629781578,1.45055113045202,151.99081591946,0.992425427249161,0.992307692307692,0.992307692307692
0.968030262620779,0.622823691029236,0.392848751554652,0.489308747500155,0.299419323226584,0.695882801713943,0.737829994064307,1.18371795974149,4.10535909187777,0.992307692307692
0.834270229757522,0.575406608796196,0.510041309236469,0.306996084748703,0.281479427138642,0.281375592243297,0.310178495968127,0.331021761778645,0.681825571335535,2.72256149061042
0.844302961414966,0.618775127752335,0.486194779303515,0.364107339217327,0.319303562788816,0.356361277271864,0.301391032628144,0.545815715431335,1.20842411590154,0.447820394710482
0.851666259056862,0.674190726153161,0.445476063725018,0.37244171055602,0.336735109866395,0.309395953624205,0.258232676674146,0.255045427964604,0.833981873387798,0.399191163878869
0.870128866645661,0.637399167462196,0.436631520931861,0.379984466569162,0.392884842017129,0.333615008211528,0.274791138128757,0.217144845601316,0.337339141680001,0.485701927689174
0.848895852119304,0.660402610186543,0.446687274212423,0.375425642824785,0.380214289245601,0.407388961183685,0.284344328473065,0.47227738511153,0.392199067674129,0.289337294333412
